c ,From,To,Modes,length,time,Type,Lanes,VDF,Data1,Data2,Data3
,232616,232297,apb,0.679145,0.815050,103,2.0,23,50.000,4400.0,0.0000
,232629,232063,apb,0.054276,0.056278,106,2.0,15,57.900,4400.0,0.0000
,232629,232631,apb,1.386716,2.513685,107,1.0,17,33.100,2200.0,0.0000
,232629,233471,apb,0.018096,0.025393,106,2.0,23,42.800,4400.0,0.0000
,232630,232564,apb,0.223737,0.229867,106,2.0,15,58.400,4400.0,0.0000
,232630,232681,apb,0.054416,0.051825,106,2.0,15,63.000,4400.0,0.0000
,232630,233252,apb,1.005130,1.821988,107,1.0,17,33.100,2200.0,0.0000
,232631,232629,apb,1.386716,2.513685,107,1.0,17,33.100,2200.0,0.0000
,232631,233252,apb,0.174098,0.437066,107,1.0,29,23.900,2200.0,0.0000
,232633,232422,apb,0.295254,0.315780,106,3.0,19,56.100,6600.0,0.0000
,232633,232744,apb,0.027348,0.029249,106,3.0,19,56.100,6600.0,0.0000
,232634,231824,apb,0.130239,0.182578,107,2.0,23,42.800,4400.0,0.0000
,232634,233038,apb,0.070440,0.176837,107,1.0,29,23.900,2200.0,0.0000
,232634,233447,apb,0.067555,0.094703,107,2.0,23,42.800,4400.0,0.0000
,232636,232075,apb,0.105574,0.266153,107,1.0,29,23.800,2200.0,0.0000
,232636,232110,apb,0.813516,1.344655,107,1.0,13,36.300,2200.0,0.0000
,232636,232637,apb,0.122202,0.201987,107,1.0,13,36.300,2200.0,0.0000
,232637,232075,apb,0.081558,0.205608,107,1.0,29,23.800,2200.0,0.0000
,232637,232636,apb,0.122202,0.201987,107,1.0,13,36.300,2200.0,0.0000
,232637,554554,apb,0.018148,0.030080,107,1.0,13,36.200,2200.0,0.0000
,232638,232279,apb,0.052287,0.073417,106,2.0,23,42.800,4400.0,0.0000
,232638,232639,apb,0.027535,0.045512,107,1.0,13,36.300,2200.0,0.0000
,232638,232669,apb,0.328309,0.460695,106,2.0,23,42.800,4400.0,0.0000
,232639,232110,apb,0.162932,0.346664,107,1.0,21,28.200,2200.0,0.0000
,232639,232279,apb,0.053698,0.114251,107,1.0,21,28.200,2200.0,0.0000
,232640,232075,apb,1.414281,2.563652,107,1.0,17,33.100,2200.0,0.0000
,232640,232641,apb,0.040923,0.087070,107,1.0,21,28.200,2200.0,0.0000
,232640,233437,apb,0.036663,0.092428,107,1.0,29,23.800,2200.0,0.0000
,232641,232225,apb,0.036864,0.092546,107,1.0,29,23.900,2200.0,0.0000
,232641,233080,apb,0.009633,0.013505,106,2.0,23,42.800,4400.0,0.0000
,232641,233437,apb,0.023246,0.032589,106,2.0,23,42.800,4400.0,0.0000
,232643,231862,apb,0.027926,0.033549,103,2.0,23,50.000,4400.0,0.0000
,232643,232644,apb,0.038810,0.064326,107,1.0,13,36.200,2200.0,0.0000
,232643,232726,apb,0.210822,0.253230,103,2.0,23,50.000,4400.0,0.0000
,232644,231862,apb,0.035946,0.059415,107,1.0,13,36.300,2200.0,0.0000
,232644,233303,apb,1.239515,1.873324,107,1.0,13,39.700,2200.0,0.0000
,232645,232544,apb,0.353681,0.586212,107,1.0,13,36.200,2200.0,0.0000
,232645,233039,apb,0.100207,0.248447,107,1.0,25,24.200,2200.0,0.0000
,232645,233340,apb,0.117441,0.183025,107,2.0,27,38.500,4400.0,0.0000
,232646,232090,apb,0.057691,0.062954,106,3.0,15,55.000,6600.0,0.0000
,232646,233053,apb,0.036767,0.037979,106,3.0,15,58.100,6600.0,0.0000
,232647,232559,apb,0.049780,0.051422,106,3.0,15,58.100,6600.0,0.0000
,232647,233053,apb,0.110005,0.120040,106,3.0,15,55.000,6600.0,0.0000
,232648,232277,apb,0.169380,0.427008,107,1.0,29,23.800,2200.0,0.0000
,232648,232649,apb,0.022120,0.055531,107,1.0,29,23.900,2200.0,0.0000
,232649,232648,apb,0.022120,0.055531,107,1.0,29,23.900,2200.0,0.0000
,232649,233270,apb,0.026052,0.065403,107,1.0,29,23.900,2200.0,0.0000
,232650,232648,apb,0.016373,0.041276,107,1.0,29,23.800,2200.0,0.0000
,232651,231828,apb,0.378501,0.413270,105,2.0,15,55.000,4400.0,0.0000
,232651,231849,apb,0.018406,0.020095,105,2.0,15,55.000,4400.0,0.0000
,232651,233532,apb,0.113956,0.183307,107,2.0,31,37.300,4400.0,0.0000
,232652,232450,apb,0.018669,0.020592,106,3.0,19,54.400,6600.0,0.0000
,232652,233147,apb,0.016766,0.017932,106,3.0,19,56.100,6600.0,0.0000
,232668,232062,apb,0.066634,0.093562,106,2.0,23,42.800,4400.0,0.0000
,232668,554569,apb,0.270256,0.379233,106,2.0,23,42.800,4400.0,0.0000
,232669,232062,apb,0.049099,0.068898,106,2.0,23,42.800,4400.0,0.0000
,232669,232408,apb,0.023142,0.038251,107,1.0,13,36.300,2200.0,0.0000
,232669,232638,apb,0.328309,0.460984,106,2.0,23,42.800,4400.0,0.0000
,232673,232110,apb,0.096476,0.159464,107,1.0,13,36.300,2200.0,0.0000
,232673,232408,apb,0.117701,0.194547,107,1.0,13,36.300,2200.0,0.0000
,232675,232243,apb,0.243157,0.341207,106,2.0,23,42.800,4400.0,0.0000
,232675,233178,apb,0.305992,0.429649,106,2.0,23,42.800,4400.0,0.0000
,232675,233494,apb,1.020691,1.850195,107,1.0,17,33.100,2200.0,0.0000
,232676,232562,apb,0.275565,0.283115,106,2.0,15,58.400,4400.0,0.0000
,232676,233266,apb,0.412797,0.393140,106,2.0,15,63.000,4400.0,0.0000
,232676,233494,apb,0.663476,1.411651,107,1.0,21,28.200,2200.0,0.0000
,232677,231869,apb,0.148596,0.152667,106,3.0,15,58.400,6600.0,0.0000
,232677,233033,apb,0.223914,0.213251,106,3.0,15,63.000,6600.0,0.0000
,232679,232680,apb,0.089629,0.225010,107,1.0,29,23.900,2200.0,0.0000
,232679,232681,apb,0.175943,0.180763,106,2.0,15,58.400,4400.0,0.0000
,232679,232953,apb,0.163219,0.155447,106,2.0,15,63.000,4400.0,0.0000
,232680,232679,apb,0.089629,0.225010,107,1.0,29,23.900,2200.0,0.0000
,232680,232681,apb,0.091843,0.230568,107,1.0,29,23.900,2200.0,0.0000
,232681,232630,apb,0.054416,0.055907,106,2.0,15,58.400,4400.0,0.0000
,232681,232679,apb,0.175943,0.167565,106,2.0,15,63.000,4400.0,0.0000
,232681,232680,apb,0.091843,0.230568,107,1.0,29,23.900,2200.0,0.0000
,232683,232187,apb,0.231835,0.271152,107,2.0,19,51.300,4400.0,0.0000
,232683,232277,apb,0.110856,0.129656,107,2.0,19,51.300,4400.0,0.0000
,232684,232011,apb,0.134836,0.131857,107,3.0,15,61.400,6600.0,0.0000
,232684,232685,apb,0.261324,0.647911,107,1.0,25,24.200,2200.0,0.0000
,232684,233091,apb,0.140439,0.134308,107,3.0,15,62.800,6600.0,0.0000
,232685,232684,apb,0.261324,0.647911,107,1.0,25,24.200,2200.0,0.0000
,232685,232944,apb,0.011491,0.012540,106,3.0,15,55.000,6600.0,0.0000
,232685,233102,apb,0.074004,0.185784,107,1.0,29,23.900,2200.0,0.0000
,232685,233199,apb,0.054849,0.056667,106,3.0,15,58.100,6600.0,0.0000
,232686,232933,apb,0.218721,0.340864,107,2.0,27,38.500,4400.0,0.0000
,232686,233023,apb,0.379354,0.591201,107,2.0,27,38.500,4400.0,0.0000
,232686,233030,apb,0.324062,0.505032,107,2.0,27,38.500,4400.0,0.0000
,232686,233088,apb,0.119501,0.186236,107,2.0,27,38.500,4400.0,0.0000
,232687,232688,apb,0.316172,0.492736,107,2.0,27,38.500,4400.0,0.0000
,232687,554580,apb,0.128117,0.199664,107,2.0,27,38.500,4400.0,0.0000
,232688,232687,apb,0.316172,0.492737,107,2.0,27,38.500,4400.0,0.0000
,232688,233089,apb,0.145126,0.226170,107,2.0,27,38.500,4400.0,0.0000
,232689,232915,apb,0.088831,0.091760,106,3.0,15,58.100,6600.0,0.0000
,232689,233162,apb,0.028354,0.030941,106,3.0,15,55.000,6600.0,0.0000
,232691,232557,apb,0.211079,0.295913,107,2.0,23,42.800,4400.0,0.0000
,232691,232930,apb,0.037018,0.057690,107,2.0,27,38.500,4400.0,0.0000
,232691,233192,apb,0.180129,0.252542,107,2.0,23,42.800,4400.0,0.0000
,232700,232297,apb,0.124850,0.149828,103,2.0,23,50.000,4400.0,0.0000
,232700,233558,apb,0.151681,0.182034,103,2.0,23,50.000,4400.0,0.0000
,232700,233580,apb,0.018475,0.046576,107,1.0,29,23.800,2200.0,0.0000
,232702,232299,apb,0.079691,0.095638,103,2.0,23,50.000,4400.0,0.0000
,232702,232703,apb,0.073688,0.088430,103,2.0,23,50.000,4400.0,0.0000
,232703,232298,apb,0.046475,0.055773,103,2.0,23,50.000,4400.0,0.0000
,232703,232702,apb,0.073688,0.088434,103,2.0,23,50.000,4400.0,0.0000
,232705,232548,apb,0.079284,0.076603,107,2.0,11,62.100,4400.0,0.0000
,232705,233302,apb,0.039660,0.038319,107,2.0,11,62.100,4400.0,0.0000
,232709,232712,apb,0.254435,0.413715,107,1.0,9,36.900,2200.0,0.0000
,232709,233108,apb,2.032503,3.304883,107,1.0,9,36.900,2200.0,0.0000
,232711,231891,apb,0.052475,0.086761,107,1.0,13,36.300,2200.0,0.0000
,232711,232561,apb,0.829953,1.245203,107,1.0,13,40.000,2200.0,0.0000
,232711,232712,apb,0.040430,0.065740,107,1.0,9,36.900,2200.0,0.0000
,232712,231891,apb,0.048930,0.080876,107,1.0,13,36.300,2200.0,0.0000
,232712,232709,apb,0.254435,0.413715,107,1.0,9,36.900,2200.0,0.0000
,232712,232711,apb,0.040430,0.065740,107,1.0,9,36.900,2200.0,0.0000
,232715,232230,apb,0.062778,0.088011,106,2.0,23,42.800,4400.0,0.0000
,232715,232343,apb,0.024749,0.034698,106,2.0,23,42.800,4400.0,0.0000
,232717,232230,apb,0.633465,0.888113,106,2.0,23,42.800,4400.0,0.0000
,232717,232345,apb,0.006124,0.008585,106,2.0,23,42.800,4400.0,0.0000
,232718,232290,apb,0.327793,0.541807,107,1.0,13,36.300,2200.0,0.0000
,232718,233181,apb,0.601574,0.994337,107,1.0,13,36.300,2200.0,0.0000
,232724,232725,apb,0.102392,0.198333,106,1.0,21,31.000,2200.0,0.0000
,232724,232992,apb,0.579903,1.124567,106,1.0,21,31.000,2200.0,0.0000
,232725,232209,apb,0.918095,1.778351,106,1.0,21,31.000,2200.0,0.0000
,232725,232724,apb,0.102392,0.198562,106,1.0,21,31.000,2200.0,0.0000
,232726,232643,apb,0.210822,0.253268,103,2.0,23,50.000,4400.0,0.0000
,232726,233137,apb,0.008524,0.010239,103,2.0,23,50.000,4400.0,0.0000
,232727,232222,apb,0.028035,0.033642,103,2.0,23,50.000,4400.0,0.0000
,232727,233575,apb,0.015943,0.019132,103,2.0,23,50.000,4400.0,0.0000
,232734,232868,apb,0.009736,0.011683,103,2.0,23,50.000,4400.0,0.0000
,232734,233002,apb,0.052610,0.063132,103,2.0,23,50.000,4400.0,0.0000
,232744,232235,apb,0.014316,0.015311,106,3.0,19,56.100,6600.0,0.0000
,232744,232633,apb,0.027348,0.028889,106,3.0,19,56.800,6600.0,0.0000
,232747,232749,apb,0.008887,0.009388,107,3.0,19,56.800,6600.0,0.0000
,232747,233284,apb,0.074375,0.087329,107,3.0,19,51.100,6600.0,0.0000
,232748,232236,apb,0.059238,0.062576,107,3.0,19,56.800,6600.0,0.0000
,232748,232749,apb,0.055814,0.065535,107,3.0,19,51.100,6600.0,0.0000
,232749,232747,apb,0.008887,0.010435,107,3.0,19,51.100,6600.0,0.0000
,232749,232748,apb,0.055814,0.058959,107,3.0,19,56.800,6600.0,0.0000
,232751,232359,apb,0.067175,0.168640,107,1.0,29,23.900,2200.0,0.0000
,232751,232509,apb,0.200941,0.506574,107,1.0,29,23.800,2200.0,0.0000
,232755,232079,apb,0.063808,0.160211,107,1.0,29,23.900,2200.0,0.0000
,232755,232116,apb,0.079404,0.144389,107,1.0,17,33.000,2200.0,0.0000
,232755,232369,apb,0.200763,0.363923,107,1.0,17,33.100,2200.0,0.0000
,232755,232502,apb,0.180695,0.455534,107,1.0,29,23.800,2200.0,0.0000
,232756,232281,apb,0.047585,0.120214,107,1.0,29,23.800,2200.0,0.0000
,232758,232280,apb,0.063288,0.101532,107,2.0,31,37.400,4400.0,0.0000
,232758,232360,apb,0.179777,0.289186,107,2.0,31,37.300,4400.0,0.0000
,232761,231821,apb,0.065772,0.165836,107,1.0,29,23.800,2200.0,0.0000
,232761,232119,apb,0.047668,0.120186,107,1.0,29,23.800,2200.0,0.0000
,232761,232328,apb,0.102950,0.255248,107,1.0,25,24.200,2200.0,0.0000
,232762,231895,apb,0.033387,0.039052,107,3.0,19,51.300,6600.0,0.0000
,232762,232121,apb,0.118539,0.125223,107,3.0,19,56.800,6600.0,0.0000
,232763,231909,apb,0.116635,0.187115,107,2.0,31,37.400,4400.0,0.0000
,232763,232766,apb,0.037650,0.060401,107,2.0,31,37.400,4400.0,0.0000
,232766,232044,apb,0.074713,0.120182,107,2.0,31,37.300,4400.0,0.0000
,232766,232763,apb,0.037650,0.060401,107,2.0,31,37.400,4400.0,0.0000
,232768,231908,apb,0.065016,0.104304,107,2.0,31,37.400,4400.0,0.0000
,232768,231909,apb,0.123287,0.198317,107,2.0,31,37.300,4400.0,0.0000
,232769,231855,apb,0.116014,0.186618,107,2.0,31,37.300,4400.0,0.0000
,232769,231908,apb,0.182820,0.293294,107,2.0,31,37.400,4400.0,0.0000
,232771,231853,apb,0.296323,0.415406,107,2.0,23,42.800,4400.0,0.0000
,232771,231897,apb,0.094065,0.132201,107,2.0,23,42.800,4400.0,0.0000
,232773,231855,apb,0.079400,0.127380,107,3.0,31,37.400,6600.0,0.0000
,232773,232248,apb,0.100199,0.161178,107,3.0,31,37.300,6600.0,0.0000
,232775,231854,apb,0.114180,0.183668,107,2.0,31,37.300,4400.0,0.0000
,232775,231908,apb,0.226612,0.363549,107,2.0,31,37.400,4400.0,0.0000
,232778,231828,apb,0.086896,0.143630,107,1.0,13,36.300,2200.0,0.0000
,232778,232780,apb,0.035762,0.059111,107,1.0,13,36.300,2200.0,0.0000
,232779,232780,apb,0.042410,0.070099,107,1.0,13,36.300,2200.0,0.0000
,232779,233048,apb,0.084383,0.139476,107,1.0,13,36.300,2200.0,0.0000
,232779,233182,apb,0.267751,0.442564,107,1.0,13,36.300,2200.0,0.0000
,232780,232778,apb,0.035762,0.059111,107,1.0,13,36.300,2200.0,0.0000
,232780,232779,apb,0.042410,0.070099,107,1.0,13,36.300,2200.0,0.0000
,232782,232188,apb,0.061730,0.099032,107,2.0,31,37.400,4400.0,0.0000
,232782,232791,apb,0.060782,0.097511,107,2.0,31,37.400,4400.0,0.0000
,232784,232188,apb,0.108778,0.118758,105,2.0,15,55.000,4400.0,0.0000
,232784,232520,apb,0.011401,0.012448,105,2.0,15,55.000,4400.0,0.0000
,232786,232787,apb,0.064042,0.160775,107,1.0,29,23.900,2200.0,0.0000
,232786,232789,apb,0.119042,0.130050,105,2.0,15,55.000,4400.0,0.0000
,232786,233413,apb,0.083431,0.088248,105,2.0,15,56.800,4400.0,0.0000
,232787,232520,apb,0.175920,0.443496,107,1.0,29,23.800,2200.0,0.0000
,232787,232786,apb,0.064042,0.160775,107,1.0,29,23.900,2200.0,0.0000
,232787,232788,apb,0.015983,0.040125,107,1.0,29,23.900,2200.0,0.0000
,232787,233533,apb,0.114395,0.287184,107,1.0,29,23.900,2200.0,0.0000
,232788,232787,apb,0.015983,0.040125,107,1.0,29,23.900,2200.0,0.0000
,232788,233116,apb,0.121841,0.307162,107,1.0,29,23.800,2200.0,0.0000
,232789,231823,apb,0.050104,0.054737,105,2.0,15,55.000,4400.0,0.0000
,232789,232786,apb,0.119042,0.125914,105,2.0,15,56.800,4400.0,0.0000
,232791,232782,apb,0.060782,0.097511,107,2.0,31,37.400,4400.0,0.0000
,232791,233182,apb,0.051239,0.129174,107,1.0,29,23.800,2200.0,0.0000
,232792,232415,apb,0.110399,0.234061,107,1.0,21,28.300,2200.0,0.0000
,232792,554591,apb,0.132919,0.252378,107,1.0,21,31.600,2200.0,0.0000
,232796,231912,apb,0.062831,0.158397,107,1.0,29,23.800,2200.0,0.0000
,232796,232124,apb,0.039115,0.098197,107,1.0,29,23.900,2200.0,0.0000
,232798,231910,apb,0.082336,0.164672,107,1.0,21,30.000,2200.0,0.0000
,232798,231911,apb,0.120531,0.255543,107,1.0,21,28.300,2200.0,0.0000
,232799,232544,apb,0.044311,0.048348,105,3.0,15,55.000,6600.0,0.0000
,232799,233041,apb,0.049389,0.052178,105,3.0,15,56.800,6600.0,0.0000
,232800,232804,apb,0.045647,0.097121,107,1.0,21,28.200,2200.0,0.0000
,232800,232809,apb,0.027115,0.057488,107,1.0,21,28.300,2200.0,0.0000
,232804,231824,apb,0.066244,0.140945,107,1.0,21,28.200,2200.0,0.0000
,232804,232800,apb,0.045647,0.097121,107,1.0,21,28.200,2200.0,0.0000
,232807,231893,apb,0.076333,0.139492,107,1.0,17,33.100,2200.0,0.0000
,232807,232117,apb,0.095953,0.175078,107,1.0,17,33.100,2200.0,0.0000
,232809,231910,apb,0.066340,0.141149,107,1.0,21,28.200,2200.0,0.0000
,232809,232800,apb,0.027115,0.057488,107,1.0,21,28.300,2200.0,0.0000
,232812,232067,apb,0.100760,0.214383,107,1.0,21,28.200,2200.0,0.0000
,232812,232370,apb,0.092695,0.197223,107,1.0,21,28.200,2200.0,0.0000
,232814,231823,apb,0.149867,0.158425,105,2.0,15,56.800,4400.0,0.0000
,232814,232131,apb,0.088174,0.096284,105,2.0,15,55.000,4400.0,0.0000
,232816,232081,apb,0.037664,0.094554,107,1.0,29,23.900,2200.0,0.0000
,232816,232095,apb,0.022432,0.056551,107,1.0,29,23.800,2200.0,0.0000
,232818,232095,apb,0.063263,0.159487,107,1.0,29,23.800,2200.0,0.0000
,232818,232287,apb,0.078959,0.198223,107,1.0,29,23.900,2200.0,0.0000
,232818,232545,apb,0.024336,0.061095,107,1.0,29,23.900,2200.0,0.0000
,232820,231904,apb,0.063963,0.160577,107,1.0,29,23.900,2200.0,0.0000
,232820,232979,apb,0.019197,0.048193,107,1.0,29,23.900,2200.0,0.0000
,232821,232096,apb,0.015058,0.037961,107,1.0,29,23.800,2200.0,0.0000
,232821,232545,apb,0.074419,0.187611,107,1.0,29,23.800,2200.0,0.0000
,232821,232979,apb,0.109542,0.276156,107,1.0,29,23.800,2200.0,0.0000
,232822,232096,apb,0.022215,0.055537,107,1.0,29,24.000,2200.0,0.0000
,232822,232097,apb,0.070508,0.177008,107,1.0,29,23.900,2200.0,0.0000
,232824,231899,apb,0.080131,0.093721,107,2.0,19,51.300,4400.0,0.0000
,232824,554515,apb,0.045353,0.053045,107,2.0,19,51.300,4400.0,0.0000
,232826,231905,apb,0.210214,0.238884,107,2.0,19,52.800,4400.0,0.0000
,232826,232374,apb,0.084745,0.099117,107,2.0,19,51.300,4400.0,0.0000
,232827,231880,apb,0.040238,0.060813,107,2.0,27,39.700,4400.0,0.0000
,232827,232242,apb,0.014575,0.022714,107,2.0,27,38.500,4400.0,0.0000
,232828,231948,apb,0.045232,0.081992,107,1.0,17,33.100,2200.0,0.0000
,232828,231951,apb,0.089309,0.162380,107,1.0,17,33.000,2200.0,0.0000
,232833,232100,apb,0.225797,0.410540,107,1.0,17,33.000,2200.0,0.0000
,232833,232152,apb,0.167984,0.305425,107,1.0,17,33.000,2200.0,0.0000
,232835,232244,apb,0.141940,0.221205,107,3.0,27,38.500,6600.0,0.0000
,232835,233696,apb,0.073212,0.114097,107,3.0,27,38.500,6600.0,0.0000
,232837,231983,apb,0.076699,0.126775,107,1.0,13,36.300,2200.0,0.0000
,232837,231986,apb,0.105565,0.174970,107,1.0,13,36.200,2200.0,0.0000
,232840,231930,apb,0.066154,0.109345,107,1.0,13,36.300,2200.0,0.0000
,232840,231983,apb,0.098911,0.163489,107,1.0,13,36.300,2200.0,0.0000
,232843,231987,apb,0.084053,0.138931,107,1.0,13,36.300,2200.0,0.0000
,232843,232185,apb,0.204905,0.338686,107,1.0,13,36.300,2200.0,0.0000
,232845,231987,apb,0.081582,0.134846,107,1.0,13,36.300,2200.0,0.0000
,232845,232846,apb,0.156095,0.258721,107,1.0,13,36.200,2200.0,0.0000
,232846,231927,apb,0.064677,0.106904,107,1.0,13,36.300,2200.0,0.0000
,232846,232845,apb,0.156095,0.258721,107,1.0,13,36.200,2200.0,0.0000
,232850,232047,apb,0.172369,0.268628,107,3.0,27,38.500,6600.0,0.0000
,232850,233203,apb,0.109621,0.170838,107,3.0,27,38.500,6600.0,0.0000
,232851,232475,apb,0.010262,0.015993,107,3.0,27,38.500,6600.0,0.0000
,232851,233203,apb,0.017336,0.027017,107,3.0,27,38.500,6600.0,0.0000
,232852,231967,apb,0.106251,0.124270,107,2.0,19,51.300,4400.0,0.0000
,232852,232853,apb,0.193078,0.351152,107,1.0,17,33.000,2200.0,0.0000
,232853,232852,apb,0.193078,0.351122,107,1.0,17,33.000,2200.0,0.0000
,232853,232855,apb,0.044851,0.052460,107,2.0,19,51.300,4400.0,0.0000
,232855,231995,apb,0.089420,0.104590,107,2.0,19,51.300,4400.0,0.0000
,232855,232853,apb,0.044851,0.052459,107,2.0,19,51.300,4400.0,0.0000
,232857,232167,apb,0.039230,0.083173,107,1.0,21,28.300,2200.0,0.0000
,232857,232168,apb,0.068103,0.144388,107,1.0,21,28.300,2200.0,0.0000
,232859,232166,apb,0.046787,0.077334,107,1.0,13,36.300,2200.0,0.0000
,232859,232167,apb,0.060488,0.099980,107,1.0,13,36.300,2200.0,0.0000
,232861,232003,apb,0.097400,0.100957,107,2.0,15,57.900,4400.0,0.0000
,232861,232863,apb,0.073575,0.076264,107,2.0,15,57.900,4400.0,0.0000
,232863,232861,apb,0.073575,0.076262,107,2.0,15,57.900,4400.0,0.0000
,232863,233065,apb,0.093833,0.097262,107,2.0,15,57.900,4400.0,0.0000
,232865,231969,apb,0.093496,0.096913,107,2.0,15,57.900,4400.0,0.0000
,232865,233065,apb,0.072846,0.075506,107,2.0,15,57.900,4400.0,0.0000
,232868,231886,apb,0.054437,0.065324,103,2.0,23,50.000,4400.0,0.0000
,232868,232734,apb,0.009736,0.011683,103,2.0,23,50.000,4400.0,0.0000
,232875,230230,apb,0.030210,0.035338,107,3.0,19,51.300,6600.0,0.0000
,232875,232006,apb,0.150997,0.176616,107,3.0,19,51.300,6600.0,0.0000
,232875,232876,apb,0.064661,0.137090,107,1.0,21,28.300,2200.0,0.0000
,232876,208617,apb,0.245483,0.522304,107,1.0,21,28.200,2200.0,0.0000
,232878,208874,apb,0.227918,0.484932,107,1.0,21,28.200,2200.0,0.0000
,232878,232945,apb,0.106957,0.226764,107,1.0,21,28.300,2200.0,0.0000
,232879,232233,apb,0.622155,0.934106,107,1.0,13,40.000,2200.0,0.0000
,232879,233372,apb,0.517231,0.858111,107,1.0,13,36.200,2200.0,0.0000
,232892,232228,apb,0.404793,0.567481,106,2.0,23,42.800,4400.0,0.0000
,232892,233081,apb,0.009930,0.012623,106,2.0,23,47.200,4400.0,0.0000
,232893,232225,apb,0.005800,0.009626,107,1.0,13,36.200,2200.0,0.0000
,232893,232894,apb,0.048326,0.080118,107,1.0,13,36.300,2200.0,0.0000
,232894,232310,apb,0.009328,0.015464,107,1.0,13,36.300,2200.0,0.0000
,232894,232893,apb,0.048326,0.079986,107,1.0,13,36.300,2200.0,0.0000
,232895,208926,apb,0.312924,0.518659,107,1.0,13,36.200,2200.0,0.0000
,232895,232517,apb,0.412256,0.681415,107,1.0,13,36.300,2200.0,0.0000
,232897,209615,apb,0.062293,0.067963,106,3.0,15,55.000,6600.0,0.0000
,232897,233131,apb,0.160871,0.154946,106,3.0,15,62.300,6600.0,0.0000
,232902,231834,apb,0.005767,0.007379,107,3.0,23,46.900,6600.0,0.0000
,232902,232549,apb,0.012128,0.015518,107,3.0,23,46.900,6600.0,0.0000
,232904,232085,apb,0.082045,0.086667,106,3.0,19,56.800,6600.0,0.0000
,232904,232432,apb,0.018354,0.019388,106,3.0,19,56.800,6600.0,0.0000
,232904,554576,apb,0.035957,0.050407,107,2.0,23,42.800,4400.0,0.0000
,232905,232463,apb,0.132945,0.186372,107,2.0,23,42.800,4400.0,0.0000
,232905,233440,apb,0.109566,0.175774,107,2.0,31,37.400,4400.0,0.0000
,232906,230110,apb,0.311244,0.295021,105,3.0,15,63.300,6600.0,0.0000
,232906,232053,apb,0.062081,0.064668,105,3.0,15,57.600,6600.0,0.0000
,232907,232910,apb,0.042685,0.066522,107,2.0,27,38.500,4400.0,0.0000
,232907,233162,apb,0.064081,0.066194,106,3.0,15,58.100,6600.0,0.0000
,232907,233164,apb,0.047909,0.077273,107,2.0,27,37.200,4400.0,0.0000
,232907,233868,apb,0.027250,0.029736,106,3.0,15,55.000,6600.0,0.0000
,232908,232909,apb,0.032166,0.050129,107,2.0,27,38.500,4400.0,0.0000
,232908,233108,apb,0.333631,0.542489,107,1.0,9,36.900,2200.0,0.0000
,232908,554536,apb,0.080817,0.131410,107,1.0,9,36.900,2200.0,0.0000
,232909,232908,apb,0.032166,0.050129,107,2.0,27,38.500,4400.0,0.0000
,232909,232942,apb,0.088479,0.137889,107,2.0,27,38.500,4400.0,0.0000
,232910,232907,apb,0.042685,0.066522,107,2.0,27,38.500,4400.0,0.0000
,232910,233098,apb,0.006230,0.009709,107,2.0,27,38.500,4400.0,0.0000
,232911,232503,apb,0.043175,0.044599,106,3.0,15,58.100,6600.0,0.0000
,232911,232559,apb,0.363029,0.396147,106,3.0,15,55.000,6600.0,0.0000
,232912,232503,apb,0.036637,0.039983,106,3.0,15,55.000,6600.0,0.0000
,232912,233054,apb,0.073664,0.076106,106,3.0,15,58.100,6600.0,0.0000
,232915,232689,apb,0.088831,0.096935,106,3.0,15,55.000,6600.0,0.0000
,232915,233095,apb,0.225506,0.232943,106,3.0,15,58.100,6600.0,0.0000
